"Outcome","Group","Coefficient","Estimate","Std..Error","z.value","Pr...z..","LowerCI","UpperCI","Arm","Reflected"
"CD4 %Ki67+","MVA85A","(Intercept)",2.639260899082173,0.25985816767136155,10.156543943694714,3.098662368956499e-24,2.1299482493577337,3.148573548806612,"A",FALSE
"CD4 %Ki67+","MVA85A","TreatmentMVA85A",-0.17250195253920197,0.30624223659214733,-0.5632859610052406,0.5732401763118107,-0.7727257068048049,0.42772180172640095,"A",FALSE
"CD4 %Ki67+","MVA85A","Time56",-1.8803206918765913,0.35550578893502527,-5.289142259847285,1.228912850980669e-7,-2.5770992344847388,-1.183542149268444,"A",FALSE
"CD4 %Ki67+","MVA85A","Time365",-0.8669549422360602,0.352880968867823,-2.4567914359835923,0.014018404566865294,-1.558588932046593,-0.17532095242552725,"A",FALSE
"CD4 %Ki67+","MVA85A","GenderM",0.48194731975227395,0.30608720212713847,1.574542536907796,0.11536207562689985,-0.1179725725455491,1.081867212050097,"A",FALSE
"CD4 %Ki67+","MVA85A","TreatmentMVA85A:Time56",0.523370216163218,0.43779217102331675,1.1954764173600156,0.23190094470998585,-0.33468667175608247,1.3814271040825186,"A",FALSE
"CD4 %Ki67+","MVA85A","TreatmentMVA85A:Time365",0.244761299967668,0.40361103658421404,0.6064286597291751,0.5442301419779818,-0.5463017955002696,1.0358243954356054,"A",FALSE
"CD4 %Ki67+","MVA85A","Time56:GenderM",-0.36421990105762897,0.4411434616651271,-0.825626882653673,0.40901578069760314,-1.2288451979366037,0.5004053958213459,"A",FALSE
"CD4 %Ki67+","MVA85A","Time365:GenderM",-0.34658064570635994,0.4034286801274079,-0.8590877713426457,0.3902920934610707,-1.137286329086609,0.4441250376738892,"A",FALSE
"CD4 %Ki67+","QFT","(Intercept)",2.331712686918282,0.25535410549242155,9.13129116299829,6.768713235445332e-20,1.831227836848694,2.8321975369878696,"A",FALSE
"CD4 %Ki67+","QFT","QFTPositive",0.49197763858013116,0.3052767203601608,1.6115792845248844,0.10705352152086162,-0.10635373864428926,1.0903090158045516,"A",FALSE
"CD4 %Ki67+","QFT","Time56",-1.2440574790603829,0.38204392135386295,-3.2563205682000413,0.0011286624288222758,-1.992849805426407,-0.4952651526943588,"A",FALSE
"CD4 %Ki67+","QFT","Time365",-0.5790549512141834,0.34929544461609413,-1.6577798541020619,0.09736190902375165,-1.263661442625633,0.10555154019726609,"A",FALSE
"CD4 %Ki67+","QFT","GenderM",0.4916450477114389,0.30189077683793636,1.628552726456324,0.103407738725844,-0.10005000215573501,1.083340097578613,"A",FALSE
"CD4 %Ki67+","QFT","QFTPositive:Time56",-0.9252880953214246,0.4414254370959986,-2.096136782258424,0.03607005893239949,-1.7904660538894328,-0.06011013675341648,"A",FALSE
"CD4 %Ki67+","QFT","QFTPositive:Time365",-0.3901366510172506,0.4022428126061385,-0.9699033488990099,0.3320946706393738,-1.1785180767653758,0.3982447747308747,"A",FALSE
"CD4 %Ki67+","QFT","Time56:GenderM",-0.3883861832194198,0.43179245911712877,-0.8994742150280709,0.36840012414566514,-1.2346838518849756,0.4579114854461361,"A",FALSE
"CD4 %Ki67+","QFT","Time365:GenderM",-0.34624261085157504,0.3993713927967872,-0.8669689845004853,0.3859590037684294,-1.128996157188877,0.43651093548572684,"A",FALSE
"CD4 %Ki67+","FA - FA","(Intercept)",2.685232759442304,0.4306904030763176,6.234716957383621,4.5259566632758967e-10,1.841095080925683,3.5293704379589252,"A",FALSE
"CD4 %Ki67+","FA - FA","FA1",-0.14399577252057535,0.40240894376096553,-0.35783442379479047,0.7204672275543125,-0.9327028093488717,0.644711264307721,"A",FALSE
"CD4 %Ki67+","FA - FA","FA2",-0.08842107616839107,0.5600140327759368,-0.15789082236046145,0.8745428300467211,-1.1860284112462602,1.0091862589094782,"A",FALSE
"CD4 %Ki67+","FA - FA","FA3",-0.11830604102976192,0.48997149278676455,-0.24145494742333645,0.8092025303168349,-1.078632520343147,0.8420204382836233,"A",FALSE
"CD4 %Ki67+","FA - FA","Time56",-2.224223370042304,0.546236451051963,-4.071905794201046,4.663003942656788e-5,-3.2948271411471275,-1.153619598937481,"A",FALSE
"CD4 %Ki67+","FA - FA","Time365",-1.5097603398679065,0.5333513228461859,-2.8307051566145804,0.004644551406078924,-2.5551097237532256,-0.4644109559825873,"A",FALSE
"CD4 %Ki67+","FA - FA","GenderM",0.3910693579914496,0.3663385786790648,1.0675079851037215,0.2857425097902851,-0.3269410623671102,1.1090797783500093,"A",FALSE
"CD4 %Ki67+","FA - FA","FA1:Time56",0.10285189372404152,0.5390001218887208,0.19081979678155953,0.8486667780821741,-0.9535689328405503,1.1592727202886333,"A",FALSE
"CD4 %Ki67+","FA - FA","FA2:Time56",0.5534117822261428,0.7347141227939162,0.7532341696681556,0.45130920952635684,-0.8866014373828714,1.9934250018351571,"A",FALSE
"CD4 %Ki67+","FA - FA","FA3:Time56",0.8984284770474832,0.6152172662329021,1.4603434044508208,0.1441957186866751,-0.3073752074361945,2.104232161531161,"A",FALSE
"CD4 %Ki67+","FA - FA","FA1:Time365",0.6479972543470354,0.511926317138773,1.2658018012607393,0.20558405006215338,-0.35535988998318935,1.65135439867726,"A",FALSE
"CD4 %Ki67+","FA - FA","FA2:Time365",1.612827745443218,0.6763081399445541,2.3847528222496965,0.017090600116287276,0.2872881487006176,2.9383673421858187,"A",FALSE
"CD4 %Ki67+","FA - FA","FA3:Time365",0.6013674975955502,0.6057320599632597,0.9927945660198764,0.3208100786188902,-0.585845524213695,1.7885805194047952,"A",FALSE
