"Outcome","Group","Coefficient","Estimate","Std..Error","z.value","Pr...z..","LowerCI","UpperCI","Arm","Reflected"
"Elispot (BCG)","MVA85A","(Intercept)",5.346953500392546,0.21022757778660522,25.434120283781485,1.058045183031879e-142,4.934915019373707,5.758991981411385,"B",FALSE
"Elispot (BCG)","MVA85A","TreatmentMVA85A",0.1770749268048224,0.22832437379955065,0.7755410596692541,0.43802001298615195,-0.2704326226349575,0.6245824762446023,"B",FALSE
"Elispot (BCG)","MVA85A","Time365",0.13581670578163005,0.2898262956038754,0.46861415903841813,0.6393454547478183,-0.432232395374625,0.7038658069378851,"B",FALSE
"Elispot (BCG)","MVA85A","GenderM",0.39274883156862156,0.22994455855423834,1.7080153322087925,0.08763349760096946,-0.05793422163864709,0.8434318847758902,"B",FALSE
"Elispot (BCG)","MVA85A","TreatmentMVA85A:Time365",-0.49490296105390036,0.3235098539674165,-1.5297925394994192,0.12606808885888718,-1.1289706234738488,0.13916470136604814,"B",FALSE
"Elispot (BCG)","MVA85A","Time365:GenderM",-0.5050032105525878,0.3187152008754774,-1.584496783226519,0.11308071309386816,-1.129673525593972,0.11966710448879647,"B",FALSE
"Elispot (BCG)","QFT","(Intercept)",5.354512054188115,0.2099157879331681,25.507905369618303,1.6108134473673176e-143,4.943084670052758,5.765939438323472,"B",FALSE
"Elispot (BCG)","QFT","QFTPositive",0.12749788280533925,0.23476090151503343,0.5430967507047788,0.587063189716979,-0.33262502914228076,0.5876207947529593,"B",FALSE
"Elispot (BCG)","QFT","Time365",0.04065787858653572,0.26055566152073645,0.15604296736150536,0.8759991529682074,-0.4700218339621164,0.5513375911351878,"B",FALSE
"Elispot (BCG)","QFT","GenderM",0.39127404054459747,0.2351490382560813,1.6639406371651555,0.09612429303342347,-0.06960960543655315,0.8521576865257481,"B",FALSE
"Elispot (BCG)","QFT","QFTPositive:Time365",-0.42969989190098246,0.3138313944056592,-1.3692062029509748,0.17093482760695192,-1.0447981221540594,0.18539833835209452,"B",FALSE
"Elispot (BCG)","QFT","Time365:GenderM",-0.37120664519424684,0.3127260570305107,-1.1870026077105258,0.23522659191088874,-0.9841384540012666,0.24172516361277296,"B",FALSE
"Elispot (BCG)","FA - FA","(Intercept)",5.426775424641234,0.21730058433202884,24.973588733425967,1.1839821371332482e-137,5.000874105530949,5.85267674375152,"B",FALSE
"Elispot (BCG)","FA - FA","FA1",0.03832180427631126,0.3664804052279149,0.10456713027393334,0.9167192979174645,-0.6799665910100463,0.7566101995626688,"B",FALSE
"Elispot (BCG)","FA - FA","FA2",0.029385013660579034,0.32992430626210173,0.08906592543452892,0.9290295173023031,-0.6172547442375028,0.6760247715586608,"B",FALSE
"Elispot (BCG)","FA - FA","FA3",-0.11508182043949494,0.2836643042197358,-0.4056972228354426,0.6849650830812006,-0.6710536404097902,0.4408899995308004,"B",FALSE
"Elispot (BCG)","FA - FA","Time365",-0.2743427764362586,0.2798599978644624,-0.9802857804963043,0.32694507173195814,-0.8228582929640612,0.274172740091544,"B",FALSE
"Elispot (BCG)","FA - FA","GenderM",0.41731125114185336,0.23847774756800924,1.7498959772875424,0.08013626496292718,-0.05009654520567913,0.8847190474893858,"B",FALSE
"Elispot (BCG)","FA - FA","FA1:Time365",-0.22292329952980378,0.48677099007803526,-0.4579634038874553,0.6469787335921975,-1.1769769088016566,0.7311303097420492,"B",FALSE
"Elispot (BCG)","FA - FA","FA2:Time365",0.4751692926503866,0.43248989944805677,1.0986829825547306,0.27190636782221456,-0.37249533394515383,1.322833919245927,"B",FALSE
"Elispot (BCG)","FA - FA","FA3:Time365",0.3845904345450171,0.395179743444146,0.9732038165548696,0.33045201436317984,-0.3899476300252875,1.1591284991153217,"B",FALSE
"Elispot (BCG)","FA - FA","Time365:GenderM",-0.5215465407514728,0.3239171791725089,-1.6101231249414907,0.10737097961196451,-1.1564125459033978,0.11331946440045226,"B",FALSE
"Elispot (BCG)","FA - BA","(Intercept)",5.311693375293922,0.2767861015241928,19.190607281376256,4.434275595271477e-82,4.7692025848852575,5.854184165702587,"B",FALSE
"Elispot (BCG)","FA - BA","FA0",0.11508042604327491,0.2836645125465381,0.4056920092336005,0.6849689143098043,-0.4408918022400499,0.6710526543265998,"B",FALSE
"Elispot (BCG)","FA - BA","FA1",0.15340592188068686,0.37765293039758585,0.4062087422946355,0.684589231116757,-0.5867802203545931,0.8935920641159667,"B",FALSE
"Elispot (BCG)","FA - BA","FA2",0.14447051241702122,0.3467377508778896,0.41665642708716566,0.6769297297478091,-0.5351229913840637,0.8240640162181062,"B",FALSE
"Elispot (BCG)","FA - BA","Time365",0.1102477490077065,0.3598815655503492,0.306344529870848,0.759342337954835,-0.5951071581708685,0.8156026561862815,"B",FALSE
"Elispot (BCG)","FA - BA","GenderM",0.4173117312880737,0.23847793345380494,1.7498966266785025,0.08013615288716928,-0.05009642938892356,0.884719891965071,"B",FALSE
"Elispot (BCG)","FA - BA","FA0:Time365",-0.38458881223839,0.3951800467117588,-0.9731989644682288,0.33045442540036396,-1.1591274712022932,0.3899498467255133,"B",FALSE
"Elispot (BCG)","FA - BA","FA1:Time365",-0.60751144417555,0.4924837223431198,-1.233566545682273,0.2173644655176239,-1.5727618029402886,0.3577389145891885,"B",FALSE
"Elispot (BCG)","FA - BA","FA2:Time365",0.09057609867608844,0.44424332675463557,0.20388848457844236,0.838440644042074,-0.7801248221352561,0.9612770194874329,"B",FALSE
