"Outcome","Group","Coefficient","Estimate","Std..Error","z.value","Pr...z..","LowerCI","UpperCI","Arm","Reflected"
"Bulk CD4+/% R7+RA+","MVA85A","(Intercept)",2.3194336036179153,0.1123948560354274,20.636474705629045,1.2914538309735415e-94,2.099143733740913,2.5397234734949174,"A",TRUE
"Bulk CD4+/% R7+RA+","MVA85A","TreatmentMVA85A",-0.12443223347910971,0.13680763871616614,-0.9095415624946821,0.3630643291889192,-0.3925702781727628,0.1437058112145434,"A",TRUE
"Bulk CD4+/% R7+RA+","MVA85A","Time56",-0.30247527693108406,0.11335031320086005,-2.6684997014087566,0.0076190846242491705,-0.5246378084411047,-0.08031274542106337,"A",TRUE
"Bulk CD4+/% R7+RA+","MVA85A","Time365",0.4009407469510531,0.12061251650962251,3.3242051368612797,8.867094583284436e-4,0.16454455850745034,0.6373369353946559,"A",TRUE
"Bulk CD4+/% R7+RA+","MVA85A","GenderM",0.12971657978586176,0.1364964875746895,0.9503290677343047,0.34194507347645775,-0.13781161987674856,0.3972447794484721,"A",TRUE
"Bulk CD4+/% R7+RA+","MVA85A","TreatmentMVA85A:Time56",0.09247560087780544,0.1396109239209148,0.6623808386956165,0.5077271806319854,-0.181156781855549,0.36610798361115987,"A",TRUE
"Bulk CD4+/% R7+RA+","MVA85A","TreatmentMVA85A:Time365",0.08846039069748897,0.14449909038544667,0.6121864882437926,0.5404143801842418,-0.19475262225678447,0.3716734036517624,"A",TRUE
"Bulk CD4+/% R7+RA+","MVA85A","Time56:GenderM",-0.06777737092252227,0.139028134506158,-0.4875083101940075,0.6258981551591929,-0.34026750739238226,0.2047127655473377,"A",TRUE
"Bulk CD4+/% R7+RA+","MVA85A","Time365:GenderM",0.04244043311410772,0.14421523278946446,0.2942853698129465,0.7685398511434327,-0.24021622917530244,0.3250970954035179,"A",TRUE
"Bulk CD4+/% R7+RA+","QFT","(Intercept)",2.3287062385021384,0.11475070318594198,20.293611924353126,1.464318392262404e-91,2.1037989930570467,2.55361348394723,"A",TRUE
"Bulk CD4+/% R7+RA+","QFT","QFTPositive",-0.1357144076864141,0.13722325367429186,-0.9890044438717427,0.32266096744395445,-0.40466704272942977,0.13323822735660154,"A",TRUE
"Bulk CD4+/% R7+RA+","QFT","Time56",-0.2792388282565944,0.11799485950866005,-2.366533842400991,0.017955532579720893,-0.5105045032544315,-0.04797315325875723,"A",TRUE
"Bulk CD4+/% R7+RA+","QFT","Time365",0.4308018956468785,0.12319961942075208,3.496779435459141,4.70911009763927e-4,0.18933507867316307,0.672268712620594,"A",TRUE
"Bulk CD4+/% R7+RA+","QFT","GenderM",0.10741806629846681,0.13598284726279147,0.7899383522311292,0.4295637719669838,-0.15910341685181548,0.3739395494487491,"A",TRUE
"Bulk CD4+/% R7+RA+","QFT","QFTPositive:Time56",0.02681155715630556,0.14127251990856124,0.189786075690158,0.8494767675799175,-0.2500774938696922,0.3037006081823033,"A",TRUE
"Bulk CD4+/% R7+RA+","QFT","QFTPositive:Time365",0.012241263439567924,0.14531631341337625,0.08423874203817454,0.9328666159483168,-0.2725734772167842,0.2970560040959201,"A",TRUE
"Bulk CD4+/% R7+RA+","QFT","Time56:GenderM",-0.055095545076817874,0.13873297702016824,-0.3971337331628686,0.6912688455365827,-0.32700718350437047,0.21681609335073473,"A",TRUE
"Bulk CD4+/% R7+RA+","QFT","Time365:GenderM",0.05454237449380282,0.14478847097490635,0.3767038502896802,0.7063937011878619,-0.22923781399363652,0.3383225629812422,"A",TRUE
