"Outcome","Group","Coefficient","Estimate","Std..Error","z.value","Pr...z..","LowerCI","UpperCI","Arm","Reflected"
"%CD8+ totIFNg+","MVA85A","(Intercept)",-3.7875611349600855,0.37052674123127743,-10.222099280537337,1.5788405106908109e-24,-4.513780203082382,-3.0613420668377898,"A",FALSE
"%CD8+ totIFNg+","MVA85A","TreatmentMVA85A",-0.33552649385551037,0.43889296454667687,-0.7644836462622919,0.44457907863488283,-1.1957408974350117,0.5246879097239909,"A",FALSE
"%CD8+ totIFNg+","MVA85A","Time56",-1.8282299399193007,0.44160691075761077,-4.139948663354998,3.47383552935679e-5,-2.6937635803282114,-0.96269629951039,"A",FALSE
"%CD8+ totIFNg+","MVA85A","Time365",-1.493549571976168,0.4497277703377698,-3.3210081086485537,8.969293145056074e-4,-2.3749998046856975,-0.6120993392666386,"A",FALSE
"%CD8+ totIFNg+","MVA85A","GenderM",-0.07574015487968483,0.4416080448269963,-0.17150990740976352,0.8638228408799747,-0.9412760180237472,0.7897957082643774,"A",FALSE
"%CD8+ totIFNg+","MVA85A","TreatmentMVA85A:Time56",-0.16633779293931975,0.5420008264064571,-0.30689582900115314,0.7589226639559623,-1.2286398922869213,0.8959643064082818,"A",FALSE
"%CD8+ totIFNg+","MVA85A","TreatmentMVA85A:Time365",0.2883495481598422,0.5368932593691418,0.5370705314845218,0.5912188952821755,-0.7639419037459974,1.3406410000656817,"A",FALSE
"%CD8+ totIFNg+","MVA85A","Time56:GenderM",0.6094215346802223,0.5379583726318221,1.1328414347355265,0.2572808476974566,-0.4449575008599267,1.6638005702203713,"A",FALSE
"%CD8+ totIFNg+","MVA85A","Time365:GenderM",0.7780924376629386,0.5328800584834376,1.4601643001567162,0.14424492422954358,-0.2663332850441964,1.8225181603700735,"A",FALSE
"%CD8+ totIFNg+","QFT","(Intercept)",-3.9674568460695103,0.3735471280707534,-10.62103426295928,2.3791038488539405e-26,-4.699595763616558,-3.2353179285224627,"A",FALSE
