"Outcome","Group","Coefficient","Estimate","Std..Error","z.value","Pr...z..","LowerCI","UpperCI","Arm","Reflected"
"GrK+ %of Ki67+ gd","FA - FA","FA2:Time56",0.3829997502955182,0.5256920819339681,0.7285629048976746,0.4662690765406531,-0.6473377972529382,1.4133372978439747,"A",FALSE
"GrK+ %of Ki67+ gd","FA - FA","FA3:Time56",-0.045613236916770154,0.4050156786124822,-0.11262091648657573,0.9103311015913664,-0.8394293801712845,0.7482029063377443,"A",FALSE
"GrK+ %of Ki67+ gd","FA - FA","FA1:Time365",0.21718483756777718,0.3625866557538481,0.5989873982434122,0.5491812880683152,-0.4934719489845877,0.927841624120142,"A",FALSE
"GrK+ %of Ki67+ gd","FA - FA","FA2:Time365",0.6199880025524189,0.5133937822985767,1.2076266287772255,0.22719091170387085,-0.38624532063958816,1.626221325744426,"A",FALSE
"GrK+ %of Ki67+ gd","FA - FA","FA3:Time365",0.3796187206628715,0.389587926106924,0.9744108973199637,0.3298525608715996,-0.3839595833183512,1.1431970246440941,"A",FALSE
"GrK+ %of Ki67+ gd","FA - FA","Time56:GenderM",0.4010137814221864,0.29139428734424344,1.3761895783098939,0.16876294778397022,-0.17010852707324625,0.972136089917619,"A",FALSE
"GrK+ %of Ki67+ gd","FA - FA","Time365:GenderM",0.4293630424708499,0.2928452137442184,1.4661774286188987,0.14259995606222126,-0.14460302951275206,1.0033291144544518,"A",FALSE
"GrK+ %of Ki67+ gd","FA - BA","(Intercept)",3.732675869567372,0.17608034041556436,21.19870884369001,9.815240535133006e-100,3.3875647439673133,4.077786995167431,"A",FALSE
"GrK+ %of Ki67+ gd","FA - BA","FA0",0.20080562788292214,0.29617932359770544,0.6779866516126982,0.49778015674951986,-0.37969517933401453,0.7813064350998588,"A",FALSE
"GrK+ %of Ki67+ gd","FA - BA","FA1",0.21241263776161343,0.23632075831785765,0.8988319065729843,0.36874220228160637,-0.2507675373405819,0.6755928128638087,"A",FALSE
"GrK+ %of Ki67+ gd","FA - BA","FA2",-0.3347590480252045,0.35737599527633906,-0.936713860051943,0.3489057648384193,-1.0352031277059854,0.3656850316555764,"A",FALSE
"GrK+ %of Ki67+ gd","FA - BA","Time56",-0.23402978372743535,0.2708517534701248,-0.8640512041331461,0.38755976274275145,-0.7648894656784014,0.2968298982235308,"A",FALSE
"GrK+ %of Ki67+ gd","FA - BA","Time365",0.12506019481008585,0.24137020469491674,0.5181260668364491,0.604370314252618,-0.34801671333301154,0.5981371029531832,"A",FALSE
"GrK+ %of Ki67+ gd","FA - BA","GenderM",-0.6769723620773297,0.21890668032222108,-3.0925157746709964,0.0019846768521448997,-1.106021571484106,-0.24792315267055354,"A",FALSE
"GrK+ %of Ki67+ gd","FA - BA","FA0:Time56",0.045612326789116774,0.4050154837854625,0.11261872351842656,0.9103328402657614,-0.7482034346114558,0.8394280881896893,"A",FALSE
"GrK+ %of Ki67+ gd","FA - BA","FA1:Time56",0.23392239735605072,0.3427322319885735,0.6825223177837839,0.49490873562333715,-0.43782043368257983,0.9056652283946812,"A",FALSE
"GrK+ %of Ki67+ gd","FA - BA","FA2:Time56",0.4286025572251613,0.5071446356022449,0.8451288392633529,0.3980389080439163,-0.5653826635079281,1.4225877779582508,"A",FALSE
"GrK+ %of Ki67+ gd","FA - BA","FA0:Time365",-0.379618731354539,0.38958779657700804,-0.9744112487350499,0.32985238645646564,-1.1431967814617916,0.38395931875271355,"A",FALSE
"GrK+ %of Ki67+ gd","FA - BA","FA1:Time365",-0.16243746308344373,0.3390449294989995,-0.47910305965488,0.6318653131970251,-0.8269533140424044,0.5020783878755168,"A",FALSE
"GrK+ %of Ki67+ gd","FA - BA","FA2:Time365",0.24036584374204845,0.48137036774134734,0.4993366020220073,0.6175422737494878,-0.7031027402557937,1.1838344277398904,"A",FALSE
"GrK+ %of Ki67+ gd","FA - BA","Time56:GenderM",0.40101610766051243,0.29139436594781437,1.3761971902103631,0.1687605917789284,-0.1701063548950883,0.9721385702161132,"A",FALSE
"GrK+ %of Ki67+ gd","FA - BA","Time365:GenderM",0.42936951792011707,0.2928451359221307,1.4661999304447695,0.1425938275594063,-0.1445964015349958,1.00333543737523,"A",FALSE
